Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
10940019708,"Mar 11, 2024, 11:21:10 PM",Evening Run,Run,,2172,6.47,164.0,53,false,,,activities/10940019708.gpx,,,2172.0,2169.0,6472.3,5.099,2.984,5.6,5.5,0.9,4.1,1.8,0.0,,,,,,152.0,,,392.0,,,53.0,,,,,,,,,,,,,0.0,,1.0,6456.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.98,0.0,,,,6642.0,,,,,,,,,,,,,""
10973244943,"Mar 16, 2024, 3:11:54 PM",Lunch Run,Run,I drank a bottle of wine last night don’t look at my hr,6298,16.10,170.0,168,false,,,activities/10973244943.gpx,,,6298.0,5448.0,16103.0,4.547,2.956,13.1,13.1,0.9,4.1,2.1,0.0,,,,,,159.0,,,978.0,,,168.0,,,,,,,,,,,0.0,,0.0,,1.0,16101.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.557,0.0,,,,16964.0,,,,,,,,,,,,,""
10996451424,"Mar 19, 2024, 9:13:55 PM",Afternoon Run,Run,,3310,9.66,163.0,83,false,,,activities/10996451424.gpx,,,3310.0,3303.0,9665.5,4.554,2.926,6.6,6.6,14.4,18.6,2.5,0.0,,,,,,152.0,,,586.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,9651.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.92,0.0,,,,10140.0,,,,,,,,,,,,,""
11011586619,"Mar 21, 2024, 11:45:05 PM",Evening Run,Run,,2695,7.24,158.0,41,false,,,activities/11011586619.gpx,,,2695.0,2513.0,7246.1,4.749,2.883,5.0,5.0,1.2,4.0,3.3,0.0,,,,,,145.0,,,440.0,,,41.0,,,,,,,,,,,,,0.0,,1.0,7236.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.689,0.0,,,,7684.0,,,,,,,,,,,,,""
11023993658,"Mar 23, 2024, 8:42:33 PM",Afternoon Run,Run,3/10,2918,8.05,160.0,74,false,,,activities/11023993658.gpx,,,2918.0,2823.0,8054.6,4.475,2.853,5.1,4.9,1.2,4.1,1.9,0.0,,,,,,152.0,,,488.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,8026.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.76,0.0,,,,8644.0,,,,,,,,,,,,,""
11058360296,"Mar 28, 2024, 9:49:51 PM",Afternoon Run,Run,,5967,16.09,162.0,146,false,,,activities/11058360296.gpx,,,5967.0,5490.0,16095.1,5.191,2.932,10.9,11.0,13.6,20.0,2.8,0.0,,,,,,153.0,,,977.0,,,146.0,,,,,,,,,,,,,0.0,,1.0,16085.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.697,0.0,,,,17030.0,,,,,,,,,,,,,""
11086682896,"Apr 1, 2024, 9:44:01 PM",Afternoon Run,Run,,2439,6.45,170.0,58,false,,,activities/11086682896.gpx,,,2439.0,2113.0,6455.0,5.028,3.055,5.2,5.2,1.2,4.1,4.2,0.0,,,,,,156.0,,,391.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,6438.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.647,0.0,,,,6518.0,,,,,,,,,,,,,""
11108467527,"Apr 4, 2024, 10:25:55 PM",Evening Run,Run,,4225,11.28,161.0,102,false,,,activities/11108467527.gpx,,,4225.0,3904.0,11279.9,4.628,2.889,12.9,12.9,15.2,20.0,3.9,0.0,,,,,161.0,153.0,,,686.0,,,102.0,,,,,,,,,,,,,0.0,,1.0,11289.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.67,0.0,,,,11970.0,,,,,2.892,,,,,,,,""
11114805899,"Apr 5, 2024, 10:36:05 PM",Evening Run,Run,,1887,4.82,170.0,33,false,,,activities/11114805899.gpx,,,1887.0,1513.0,4828.0,5.521,3.191,2.7,2.5,1.2,4.1,1.6,0.0,,,,,170.0,151.0,,,292.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,4810.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.559,0.0,,,,4832.0,,,,,3.18,,,,,,,,""
11167546842,"Apr 12, 2024, 9:50:12 PM",Evening Run,Run,"",4526,13.24,,,false,,,activities/11167546842.gpx,,,4526.0,4526.0,13244.6,4.778,2.926,11.0,11.0,13.6,20.0,2.9,0.0,,,,,,,,,805.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,13256.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.926,0.0,,,,13222.0,,,,,2.929,,,,,,,,""
11191201766,"Apr 15, 2024, 10:35:54 PM",KLR run club,Run,"",2968,6.84,185.0,75,false,,,activities/11191201766.gpx,,,2968.0,2125.0,6842.8,7.848,3.22,10.3,10.3,5.2,7.9,5.7,0.0,,,,,185.0,161.0,,,414.0,,,75.0,,,,,,,,,,,0.0,,0.0,,1.0,6822.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.306,0.0,,,,7722.0,,,,,3.211,,,,,,,,""
11198385075,"Apr 16, 2024, 9:04:43 PM",Afternoon Stair-Stepper,Stair-Stepper,,3936,0,164.0,58,false,,,activities/11198385075.gpx,,,3936.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,141.0,,,,,,58.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11206344831,"Apr 17, 2024, 10:44:41 PM",Evening Run,Run,,3759,7.25,162.0,58,false,,,activities/11206344831.gpx,,,3759.0,2527.0,7253.0,4.365,2.87,7.3,7.3,1.2,4.0,25.6,0.0,,,,,162.0,150.0,,,440.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,7242.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.929,0.0,,,,8962.0,,,,,2.866,,,,,,,,""
11208955418,"Apr 18, 2024, 10:44:36 AM",Morning Walk,Walk,"",2179,3.39,145.0,6,false,,,activities/11208955418.gpx,,,2179.0,2179.0,3396.8,3.02,1.559,0.0,0.0,0.0,0.0,0.0,0.0,,,,,145.0,106.0,,,206.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,3396.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.559,0.0,,,,4244.0,,,,,,,,,,,,,""
11212925927,"Apr 18, 2024, 8:15:01 PM",Afternoon Walk,Walk,,4993,6.75,128.0,10,false,,,activities/11212925927.gpx,,,4993.0,4891.0,6756.3,2.63,1.381,2.8,2.8,1.2,4.1,3.0,0.0,,,,,128.0,91.0,,,410.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.353,0.0,,,,9904.0,,,,,,,,,,,,,""
11223675953,"Apr 20, 2024, 12:38:56 PM",Morning Run,Run,Lol,1210,3.35,157.0,23,false,,,activities/11223675953.gpx,,,1210.0,1197.0,3350.5,4.285,2.799,2.7,2.4,1.2,4.0,2.0,0.0,,,,,157.0,147.0,,,203.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,3338.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.769,0.0,,,,3744.0,,,,,2.789,,,,,,,,""
11227707316,"Apr 20, 2024, 10:36:09 PM",Evening Run,Run,,7898,19.33,164.0,195,false,,,activities/11227707316.gpx,,,7898.0,6852.0,19330.3,4.21,2.821,17.1,17.1,1.2,4.1,4.6,0.0,,,,,164.0,156.0,,,1174.0,,,195.0,,,,,,,,,,,,,0.0,,1.0,19319.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.447,0.0,,,,21456.0,,,,,2.82,,,,,,,,""
11241718467,"Apr 22, 2024, 9:13:59 PM",Afternoon Run,Run,,1600,4.84,196.0,49,false,,,activities/11241718467.gpx,,,1600.0,1597.0,4843.3,5.944,3.033,2.7,2.7,1.2,4.0,2.1,0.0,,,,,196.0,157.0,,,294.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,4845.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.027,0.0,,,,5062.0,,,,,3.034,,,,,,,,""
11257429986,"Apr 24, 2024, 9:49:53 PM",Afternoon Run,Run,,5492,11.28,167.0,103,false,,,activities/11257429986.gpx,,,5492.0,3789.0,11280.4,4.435,2.977,14.3,14.3,13.7,20.0,3.4,0.0,,,,,167.0,155.0,,,685.0,,,103.0,,,,,,,,,,,,,0.0,,1.0,11275.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.054,0.0,,,,12596.0,,,,,2.976,,,,,,,,""
11264136628,"Apr 25, 2024, 8:50:54 PM",Afternoon Stair-Stepper,Stair-Stepper,,1219,0,,,false,,,activities/11264136628.gpx,,,1219.0,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11294751947,"Apr 29, 2024, 11:07:51 PM",Evening Run,Run,,1648,4.84,168.0,39,false,,,activities/11294751947.gpx,,,1648.0,1608.0,4842.3,4.766,3.011,2.7,2.7,1.2,4.1,4.4,0.0,,,,,168.0,153.0,,,291.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4796.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.938,0.0,,,,5010.0,,,,,2.983,,,,,,,,""
11297582209,"Apr 30, 2024, 10:49:05 AM",Morning Yoga,Yoga,,1300,0,107.0,2,false,,,activities/11297582209.gpx,,,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,107.0,81.0,,,,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11302573111,"Apr 30, 2024, 10:20:48 PM",Evening Run,Run,,3941,8.05,171.0,66,false,,,activities/11302573111.gpx,,,3941.0,2650.0,8055.7,4.834,3.04,10.3,10.3,13.6,18.6,2.7,0.0,,,,,171.0,151.0,,,488.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,8026.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.044,0.0,,,,9032.0,,,,,3.029,,,,,,,,""
11322338382,"May 3, 2024, 12:47:23 PM",Morning Yoga,Yoga,,1790,0,90.0,2,false,,,activities/11322338382.gpx,,,1790.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,90.0,72.0,,,,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11333260529,"May 4, 2024, 4:09:41 PM",Lunch Kayaking,Kayaking,Narrowly avoiding death,11904,17.03,146.0,22,false,,,activities/11333260529.gpx,,,11904.0,10642.0,17033.8,6.944,1.601,19.5,178.8,260.3,421.4,22.2,-0.9,,,,,146.0,91.0,,,,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.431,5885.4,,,,,,,,,,,,,,,,,media/3B47219E-FEFC-45EB-BD00-559422AC33F1.jpg
11351856328,"May 7, 2024, 11:04:05 AM",Morning Pilates,Workout,,727,0,83.0,1,false,,,activities/11351856328.gpx,,,727.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,83.0,75.0,,,,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11364496928,"May 8, 2024, 9:37:46 PM",Afternoon Run,Run,It’s a little hot,1119,3.22,161.0,26,false,,,activities/11364496928.gpx,,,1119.0,1117.0,3219.2,4.588,2.882,2.7,2.4,1.2,4.0,2.6,0.0,,,,,161.0,151.0,,,193.0,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,3171.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.877,0.0,,,,3536.0,,,,,2.839,,,,,,,,""
11364806437,"May 8, 2024, 9:57:59 PM",Afternoon Walk,Walk,,3747,6.14,163.0,22,false,,,activities/11364806437.gpx,,,3747.0,3495.0,6143.7,3.778,1.758,4.8,4.8,1.2,4.0,2.0,0.0,,,,,163.0,126.0,,,373.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.64,0.0,,,,8034.0,,,,,,,,,,,,,""
11372821939,"May 9, 2024, 8:31:50 PM",Afternoon Stair-Stepper,Stair-Stepper,,4020,0,155.0,24,false,,,activities/11372821939.gpx,,,4020.0,4020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,131.0,,,,,,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11380512436,"May 10, 2024, 9:57:15 PM",Afternoon Run,Run,Ahhhhhh,3501,8.04,171.0,86,false,,,activities/11380512436.gpx,,,3501.0,2831.0,8045.9,4.825,2.842,6.5,6.5,14.5,18.6,3.9,0.0,,,,,171.0,158.0,,,487.0,,,86.0,,,,,,,,,,,0.0,,0.0,,1.0,8023.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.298,0.0,,,,9368.0,,,,,2.834,,,,,,,,""
11412681950,"May 14, 2024, 11:07:28 PM",Evening Run,Run,,2512,6.45,157.0,49,false,,,activities/11412681950.gpx,,,2512.0,2376.0,6452.8,4.288,2.716,5.1,5.1,1.2,4.0,4.6,0.0,,,,,157.0,148.0,,,391.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,6433.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.569,0.0,,,,7170.0,,,,,2.708,,,,,,,,""
11419707969,"May 15, 2024, 8:39:07 PM",Afternoon Run,Run,Gnats 1 sav 0,682,1.68,168.0,7,false,,,activities/11419707969.gpx,,,682.0,539.0,1686.8,4.458,3.13,0.0,0.0,1.2,2.2,2.0,0.0,,,,,168.0,144.0,,,101.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,1662.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.473,0.0,,,,1752.0,,,,,3.085,,,,,,,,""
11427306936,"May 16, 2024, 8:53:43 PM",Afternoon Run,Run,,1728,4.83,157.0,39,false,,,activities/11427306936.gpx,,,1728.0,1724.0,4832.3,4.155,2.803,2.7,2.7,1.2,4.0,1.9,0.0,,,,,157.0,150.0,,,291.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4785.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.796,0.0,,,,5332.0,,,,,2.776,,,,,,,,""
11442841422,"May 18, 2024, 10:31:04 PM",Evening Run,Run,,3342,8.07,162.0,70,false,,,activities/11442841422.gpx,,,3342.0,3011.0,8072.3,4.788,2.681,5.0,5.0,1.2,4.0,3.8,0.0,,,,,162.0,150.0,,,489.0,,,70.0,,,,,,,,,,,,,0.0,,1.0,8053.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.415,0.0,,,,9534.0,,,,,2.675,,,,,,,,""
11450822794,"May 19, 2024, 6:49:52 PM",Afternoon Run,Run,,6360,12.88,173.0,132,false,,,activities/11450822794.gpx,,,6360.0,4596.0,12888.4,4.503,2.804,6.9,6.9,14.5,19.0,3.7,0.0,,,,,173.0,156.0,,,782.0,,,132.0,,,,,,,,,,,,,0.0,,1.0,12873.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.026,0.0,,,,14936.0,,,,,2.801,,,,,,,,""
11458735489,"May 20, 2024, 9:09:14 PM",Afternoon Pilates,Workout,,953,0,104.0,1,false,,,activities/11458735489.gpx,,,953.0,953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,104.0,84.0,,,,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11458878950,"May 20, 2024, 9:32:24 PM",Afternoon Walk,Walk,,1349,1.61,108.0,3,false,,,activities/11458878950.gpx,,,1349.0,1284.0,1616.8,2.048,1.259,0.0,0.0,2.3,2.3,0.0,0.0,,,,,108.0,98.0,,,98.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.199,0.0,,,,2618.0,,,,,,,,,,,,,""
11459201783,"May 20, 2024, 9:56:21 PM",Afternoon Stair-Stepper,Stair-Stepper,,3739,0,158.0,55,false,,,activities/11459201783.gpx,,,3739.0,3739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,158.0,143.0,,,,,,55.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11474257280,"May 22, 2024, 12:22:35 AM",Evening Stair-Stepper,Stair-Stepper,,1825,0,157.0,20,false,,,activities/11474257280.gpx,,,1825.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,157.0,135.0,,,,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11475049937,"May 22, 2024, 10:42:35 PM",Evening Run,Run,1,3514,8.10,,,false,"Marathon Plan (Week 1/20)

5mi easy run at a conversational pace (no faster than 9:20/mi)",,activities/12251147093.fit.gz,,,3514.0,2925.0,8106.3,3.56,2.771,5.4,5.4,1.2,4.2,2.1,0.0,,,,0.0,,0.0,,,493.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8108.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.307,0.0,,,,,,,,,2.772,,,,,,,,""
11488783954,"May 23, 2024, 8:36:00 PM",Afternoon Run,Run,"",3450,4.02,,,false,,,,,,3450.0,3450.0,4023.4,,1.166,,,,,,0.0,,,,,,,,,244.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.166,0.0,,,,,,,,,,,,,,,,,""
11527756083,"May 25, 2024, 5:05:00 PM",Afternoon Run,Run,"",3480,9.65,,,false,,Brooks Ghost 15,,,,3480.0,3480.0,9656.1,,2.775,,,,,,0.0,,,,,,,,,587.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.775,0.0,,,,,,,,,,,,,,,,,""
11529173931,"May 30, 2024, 12:08:15 AM",Evening Run,Run,"",2956,8.05,162.0,66,false,,Brooks Ghost 15,activities/12306969579.fit.gz,,,2956.0,2942.0,8058.0,3.442,2.739,7.8,10.0,2.2,5.4,8.4,0.0,,,,,162.0,149.0,,,344.0,,,66.0,,,,,,,,,,,0.0,,0.0,,1.0,8068.9,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.726,0.0,,,,8990.0,,,,,2.743,,,,,,,,""
11542860526,"May 31, 2024, 8:08:27 PM",Afternoon Run,Run,"",2627,5.64,168.0,52,false,,Brooks Ghost 15,activities/12321066108.fit.gz,,,2627.0,2016.0,5644.8,8.18,2.8,2.2,2.0,2.4,4.6,3.8,0.0,,,,,168.0,154.0,,,244.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,5745.8,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.149,0.0,,,,6384.0,,,,,2.85,,,,,,,,""
11549290268,"Jun 1, 2024, 4:29:39 PM",Lunch Walk,Walk,,606,0.70,122.0,1,false,,,activities/12327695738.fit.gz,,,606.0,606.0,703.4,1.606,1.161,0.0,0.0,0.0,0.0,0.0,0.0,,,,,122.0,108.0,,,39.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.161,0.0,,,,,,,,,,,,,,,,,""
11549482250,"Jun 1, 2024, 4:40:40 PM",Lunch Stair-Stepper,Stair-Stepper,,1213,0,161.0,24,false,,,activities/12327893499.fit.gz,,,1213.0,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.0,147.0,,,133.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11583791609,"May 30, 2024, 10:04:47 PM",Evening Stair-Stepper,Stair-Stepper,,3900,0,150.0,28,false,,,activities/11583791609.gpx,,,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,150.0,134.0,,,,,,28.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11583791639,"May 23, 2024, 8:18:55 PM",Afternoon Run,Run,,1352,4.03,176.0,39,false,,,activities/11583791639.gpx,,,1352.0,1350.0,4036.2,4.437,2.99,2.8,2.8,1.2,4.1,3.9,0.0,,,,,176.0,157.0,,,244.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,4019.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.985,0.0,,,,4184.0,,,,,2.977,,,,,,,,""
11583791819,"Jun 5, 2024, 10:01:30 PM",Evening Run,Run,"",2789,7.24,160.0,62,false,,Brooks Ghost 15,activities/11583791819.gpx,,,2789.0,2639.0,7248.7,4.895,2.747,10.3,10.3,13.6,18.6,3.9,0.0,,,,,160.0,151.0,,,439.0,,,62.0,,,,,,,,,,,0.0,,0.0,,1.0,7233.9,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.599,0.0,,,,8092.0,,,,,2.741,,,,,,,,""
11583791827,"May 22, 2024, 10:42:39 PM",Evening Run,Run,,3565,8.04,160.0,72,false,,,activities/11583791827.gpx,,,3565.0,2923.0,8048.1,4.368,2.753,5.3,5.3,1.2,4.2,2.3,0.0,,,,,160.0,152.0,,,488.0,,,72.0,,,,,,,,,,,,,0.0,,1.0,8040.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.258,0.0,,,,8952.0,,,,,2.751,,,,,,,,""
11583791833,"May 25, 2024, 12:12:14 PM",Morning Run,Run,"",3914,9.65,165.0,89,false,,Brooks Ghost 15,activities/11583791833.gpx,,,3914.0,3545.0,9656.0,4.57,2.724,7.4,7.4,1.2,4.1,3.3,0.0,,,,,165.0,153.0,,,586.0,,,89.0,,,,,,,,,,,0.0,,0.0,,1.0,9643.7,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.467,0.0,,,,11000.0,,,,,2.72,,,,,,,,""
11646743525,"Jun 13, 2024, 10:12:03 PM",Evening Run,Run,Sickly,2845,6.45,166.0,64,false,,Brooks Ghost 15,activities/11646743525.gpx,,,2845.0,2360.0,6452.9,4.15,2.734,5.1,4.8,1.2,4.1,3.4,0.0,,,,,166.0,155.0,,,391.0,,,64.0,,,,,,,,,,,0.0,,0.0,,1.0,6436.0,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.268,0.0,,,,7968.0,,,,,2.727,,,,,,,,""
11653639027,"Jun 14, 2024, 10:36:24 PM",Evening Pilates,Workout,,1804,0,101.0,2,false,,,activities/11653639027.gpx,,,1804.0,1804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,101.0,80.0,,,,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
11657394634,"Jun 15, 2024, 12:05:56 PM",Morning Run,Run,"",1375,3.22,160.0,22,false,,Brooks Ghost 15,activities/11657394634.gpx,,,1375.0,1204.0,3224.1,4.043,2.678,2.7,2.4,1.2,4.0,11.0,0.0,,,,,160.0,147.0,,,195.0,,,22.0,,,,,,,,,,,0.0,,0.0,,1.0,3207.3,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.345,0.0,,,,3904.0,,,,,2.664,,,,,,,,""
11677236350,"Jun 17, 2024, 10:41:12 PM",Evening Run,Run,"",5605,12.07,169.0,124,false,,Brooks Ghost 15,activities/11677236350.gpx,,,5605.0,4633.0,12077.9,4.52,2.607,4.0,4.8,14.5,18.6,3.6,0.0,,,,,169.0,154.0,,,732.0,,,124.0,,,,,,,,,,,0.0,,0.0,,1.0,12047.7,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.155,0.0,,,,14576.0,,,,,2.6,,,,,,,,""
11685315381,"Jun 18, 2024, 11:18:34 PM",Evening Run,Run,"",1818,4.84,154.0,33,false,,Brooks Ghost 15,activities/11685315381.gpx,,,1818.0,1783.0,4844.8,4.048,2.717,2.6,2.7,1.2,4.0,2.3,0.0,,,,,154.0,145.0,,,294.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,4835.8,,,,,,,,,,,,,,,,19057052.0,,,,,,,,,,0.0,2.665,0.0,,,,5422.0,,,,,2.712,,,,,,,,""
11703575071,"Jun 21, 2024, 10:20:31 AM",Morning Walk,Walk,,1187,1.62,151.0,3,false,,,activities/12486508512.fit.gz,,,1187.0,1187.0,1623.5,3.318,1.368,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,100.0,,,74.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.368,0.0,,,,1116.0,,,,,,,,,,,,,""
11703814564,"Jun 21, 2024, 10:42:40 AM",Morning Stair-Stepper,Stair-Stepper,,2016,0,151.0,16,false,,,activities/12486756476.fit.gz,,,2016.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,136.0,,,191.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
